date,HSTECH(3033.HK),HSI,HSTECH(3033.HK)_return,HSI_return,spread_return
2022-05-11,3.946000099182129,19824.5703125,0.026534858327329935,0.00972210851305988,0.016812749814270056
2022-05-12,3.812000036239624,19380.33984375,-0.03395845402291764,-0.022408075521813453,-0.011550378501104186
2022-05-13,3.9839999675750732,19898.76953125,0.04512065312179803,0.026750288781297593,0.018370364340500434
2022-05-16,3.9719998836517334,19950.2109375,-0.003012069282381069,0.0025851551358093694,-0.0055972244181904385
2022-05-17,4.210000038146973,20602.51953125,0.05991947670361686,0.03269682690541731,0.02722264979819955
2022-05-18,4.197999954223633,20644.279296875,-0.0028503762029944424,0.0020269251807605304,-0.004877301383754973
2022-05-19,4.033999919891357,20120.6796875,-0.03906623061471781,-0.02536293962338798,-0.01370329099132983
2022-05-20,4.223999977111816,20717.240234375,0.047099668069794154,0.02964912498684691,0.017450543082947245
2022-05-23,4.125999927520752,20470.060546875,-0.023200769441782176,-0.01193111074176123,-0.011269658700020946
2022-05-24,3.9739999771118164,20112.099609375,-0.03683954267548184,-0.01748704830062886,-0.01935249437485298
2022-05-25,3.996000051498413,20171.26953125,0.005536002645522231,0.0029420062064240415,0.0025939964390981896
2022-05-26,3.9760000705718994,20116.19921875,-0.005005000167358387,-0.0027301361679136216,-0.002274863999444765
2022-05-27,4.119999885559082,20697.359375,0.0362172566477017,0.028890157128107496,0.007327099519594205
2022-05-30,4.291999816894531,21123.9296875,0.041747557308999594,0.020609890603496384,0.02113766670550321
2022-05-31,4.406000137329102,21415.19921875,0.026561119594141758,0.013788605413809885,0.012772514180331873
2022-06-01,4.388000011444092,21294.939453125,-0.0040853666191489335,-0.005615626751662717,0.0015302601325137832
2022-06-02,4.3379998207092285,21082.130859375,-0.011394756290898034,-0.009993388063790465,-0.001401368227107569
2022-06-06,4.538000106811523,21653.900390625,0.04610426333987183,0.02712105028964573,0.0189832130502261
2022-06-07,4.547999858856201,21531.669921875,0.00220355923519433,-0.0056447321981272225,0.007848291433321553
2022-06-08,4.760000228881836,22014.58984375,0.04661397902482611,0.022428354309127707,0.024185624715698406
2022-06-09,4.699999809265137,21869.05078125,-0.012605129565465112,-0.006611027665424318,-0.005994101900040794
2022-06-10,4.75,21806.1796875,0.010638338885950116,-0.00287488900999322,0.013513227895943336
2022-06-13,4.5279998779296875,21067.580078125,-0.04673686780427633,-0.03387111451706459,-0.012865753287211734
2022-06-14,4.535999774932861,21067.990234375,0.0017667617532779456,1.946859812473889e-05,0.0017472931551532067
2022-06-15,4.650000095367432,21308.2109375,0.0251323470218332,0.01140216510699954,0.013730181914833661
2022-06-16,4.47599983215332,20845.4296875,-0.03741941067645549,-0.021718447004180796,-0.015700963672274693
2022-06-17,4.5960001945495605,21075.0,0.02680973344418347,0.011012980588146037,0.015796752856037433
2022-06-20,4.5920000076293945,21163.91015625,-0.0008703626524885211,0.004218749999999938,-0.005089112652488459
2022-06-21,4.703999996185303,21559.58984375,0.024390241369735444,0.018695963296893492,0.005694278072841952
2022-06-22,4.50600004196167,21008.33984375,-0.04209182703745762,-0.025568668235115055,-0.016523158802342564
2022-06-23,4.610000133514404,21273.869140625,0.02308035743103498,0.012639232745180307,0.010441124685854675
2022-06-24,4.785999774932861,21719.060546875,0.03817779529743426,0.0209266778556918,0.01725111744174246
2022-06-27,5.005000114440918,22229.51953125,0.04575853527095686,0.023502811425627934,0.022255723845328923
2022-06-28,5.03000020980835,22418.970703125,0.004995023935224108,0.008522504123792407,-0.0035274801885682994
2022-06-29,4.866000175476074,21996.890625,-0.03260437922298298,-0.018826915995129312,-0.01377746322785367
2022-06-30,4.806000232696533,21859.7890625,-0.012330444022984555,-0.006232770114526165,-0.00609767390845839
2022-07-04,4.817999839782715,21830.349609375,0.0024967970256315475,-0.0013467400367326299,0.0038435370623641774
2022-07-05,4.789999961853027,21853.0703125,-0.005811514915066929,0.00104078512399286,-0.006852300039059789
2022-07-06,4.73199987411499,21586.66015625,-0.012108577912305352,-0.012190971448877486,8.2393536572134e-05
2022-07-07,4.699999809265137,21643.580078125,-0.006762482185365348,0.002636810023551428,-0.009399292208916776
2022-07-08,4.734000205993652,21725.779296875,0.007234127257088385,0.0037978568449994476,0.0034362704120889376
2022-07-11,4.539999961853027,21124.19921875,-0.04098019343028414,-0.027689689281319874,-0.013290504148964266
2022-07-12,4.46999979019165,20844.740234375,-0.015418540143072201,-0.013229329144318513,-0.002189210998753688
2022-07-13,4.5,20797.94921875,0.0067114566479797855,-0.002244739684874375,0.00895619633285416
2022-07-14,4.513999938964844,20751.2109375,0.0031110975477430802,-0.0022472543210108054,0.005358351868753886
2022-07-15,4.383999824523926,20297.720703125,-0.02879931683621817,-0.021853675707931175,-0.0069456411282869945
2022-07-18,4.519999980926514,20846.1796875,0.031021934727690548,0.027020717862698662,0.0040012168649918856
2022-07-19,4.460000038146973,20661.060546875,-0.013274323679807187,-0.008880242970178531,-0.004394080709628656
2022-07-20,4.52400016784668,20890.220703125,0.014349804742669336,0.011091403354154483,0.0032584013885148533
2022-07-21,4.5279998779296875,20574.630859375,0.0008841091809488333,-0.015107061252961795,0.01599117043391063
2022-07-22,4.5320000648498535,20609.140625,0.0008834335309202412,0.0016772969518077385,-0.0007938634208874973
2022-07-25,4.4720001220703125,20562.939453125,-0.013239175181152363,-0.0022417806116066252,-0.010997394569545738
2022-07-26,4.544000148773193,20905.880859375,0.0161001844225237,0.01667764509212133,-0.0005774606695976292
2022-07-27,4.480000019073486,20670.0390625,-0.014084535124187059,-0.011281122209650385,-0.0028034129145366737
2022-07-28,4.48799991607666,20622.6796875,0.0017856912877487474,-0.002291208780825227,0.004076900068573974
2022-07-29,4.28000020980835,20156.509765625,-0.04634574647009815,-0.022604721061422417,-0.02374102540867573
2022-08-01,4.26800012588501,20165.83984375,-0.0028037577885720033,0.00046288163146734895,-0.0032666394200393523
2022-08-02,4.142000198364258,19689.2109375,-0.02952200651461434,-0.023635460260670538,-0.005886546253943803
2022-08-03,4.188000202178955,19767.08984375,0.01110574640553219,0.0039554102242702616,0.007150336181261929
2022-08-04,4.329999923706055,20174.0390625,0.03390633110600594,0.02058720944594028,0.013319121660065658
2022-08-05,4.360000133514404,20201.939453125,0.006928455043175186,0.0013829848618098772,0.0055454701813653084
2022-08-08,4.288000106811523,20045.76953125,-0.01651376708670993,-0.007730442031932849,-0.00878332505477708
2022-08-09,4.257999897003174,20003.439453125,-0.006996317411628317,-0.0021116713957530786,-0.004884646015875238
2022-08-10,4.130000114440918,19610.83984375,-0.030061011192683118,-0.019626605229315586,-0.010434405963367532
2022-08-11,4.269999980926514,20082.4296875,0.033898271817493164,0.02404740681721984,0.009850865000273323
2022-08-12,4.294000148773193,20175.619140625,0.005620648232759873,0.004640347536384315,0.0009803006963755578
2022-08-15,4.26200008392334,20040.859375,-0.007452273810236387,-0.006679337307356925,-0.0007729365028794621
2022-08-16,4.176000118255615,19830.51953125,-0.02017831158477079,-0.010495550106618068,-0.009682761478152724
2022-08-17,4.197999954223633,19922.44921875,0.005268159804843853,0.0046357679815263175,0.0006323918233175352
2022-08-18,4.1479997634887695,19763.91015625,-0.011910479104354832,-0.007957809843520236,-0.003952669260834596
2022-08-19,4.150000095367432,19773.029296875,0.0004822401139628063,0.0004614036672352384,2.0836446727567903e-05
2022-08-22,4.104000091552734,19656.98046875,-0.011084338013882533,-0.005869046486637219,-0.005215291527245314
2022-08-23,4.0980000495910645,19503.25,-0.0014619984960575483,-0.00782065531348497,0.006358656817427422
2022-08-24,3.9820001125335693,19268.740234375,-0.02830647526933794,-0.012024137803955726,-0.016282337465382213
2022-08-25,4.21999979019165,19968.380859375,0.05976887768259065,0.036309619440084484,0.023459258242506165
2022-08-26,4.245999813079834,20170.0390625,0.0061611431708159525,0.010098876045341543,-0.00393773287452559
2022-08-29,4.199999809265137,20023.220703125,-0.010833727234983326,-0.007279031980060191,-0.0035546952549231348
2022-08-30,4.168000221252441,19949.029296875,-0.00761894987283207,-0.003705268365664094,-0.0039136815071679765
2022-08-31,4.2179999351501465,19954.390625,0.011996091949026066,0.00026875132845893823,0.011727340620567128
2022-09-01,4.1479997634887695,19597.310546875,-0.016595583863821317,-0.01789481246686775,0.0012992286030464317
2022-09-02,4.0920000076293945,19452.08984375,-0.013500424072414918,-0.007410236357567768,-0.006090187714847151
2022-09-05,4.015999794006348,19225.69921875,-0.01857287719485512,-0.011638370314886237,-0.0069345068799688825
2022-09-06,4.013999938964844,19202.73046875,-0.0004979718984270409,-0.0011946899688100032,0.0006967180703829623
2022-09-07,3.9560000896453857,19044.30078125,-0.01444938968644216,-0.008250372922633309,-0.006199016763808851
2022-09-08,3.9179999828338623,18854.619140625,-0.009605689067345269,-0.009960021258000218,0.00035433219065494903
2022-09-09,4.019999980926514,19362.25,0.026033690285745203,0.02692342155462768,-0.0008897312688824766
2022-09-13,4.013999938964844,19326.859375,-0.0014925477587407476,-0.001827815723895676,0.0003352679651549284
2022-09-14,3.9040000438690186,18847.099609375,-0.027404059982171436,-0.024823472676868907,-0.0025805873053025286
2022-09-15,3.9159998893737793,18930.380859375,0.0030737308836883415,0.004418783352668987,-0.0013450524689806453
2022-09-16,3.805999994277954,18761.689453125,-0.028089861645378078,-0.00891114698130635,-0.019178714664071728
2022-09-19,3.7260000705718994,18565.970703125,-0.021019422970659174,-0.010431829739480092,-0.010587593231179082
2022-09-20,3.809999942779541,18781.419921875,0.02254424868938565,0.011604522176356546,0.010939726513029102
2022-09-21,3.690000057220459,18444.619140625,-0.03149603342816265,-0.017932658055194395,-0.013563375372968256
2022-09-22,3.625999927520752,18147.94921875,-0.017344208321751653,-0.016084361493893473,-0.0012598468278581798
2022-09-23,3.5420000553131104,17933.26953125,-0.023165988385740466,-0.011829418570237005,-0.011336569815503461
2022-09-26,3.618000030517578,17855.140625,0.021456796729990346,-0.004356645959837646,0.025813442689827992
2022-09-27,3.621999979019165,17860.310546875,0.001105568951865088,0.0002895480905795722,0.0008160208612855158
2022-09-28,3.4739999771118164,17250.880859375,-0.040861403303328214,-0.03412200957539513,-0.006739393727933085
2022-09-29,3.434000015258789,17165.869140625,-0.011514093873507214,-0.004927963936624202,-0.006586129936883012
2022-09-30,3.4000000953674316,17222.830078125,-0.00990096672693086,0.003318267023555199,-0.013219233750486059
2022-10-03,3.380000114440918,17079.509765625,-0.00588234716633218,-0.008321530889515816,0.0024391837231836355
2022-10-05,3.630000114440918,18087.970703125,0.07396449453711096,0.05904507514200863,0.014919419395102329
2022-10-06,3.614000082015991,18012.150390625,-0.004407722292149585,-0.004191753389278796,-0.00021596890287078896
2022-10-07,3.497999906539917,17740.05078125,-0.032097446829986276,-0.015106447785191879,-0.016990999044794397
2022-10-10,3.3519999980926514,17216.66015625,-0.04173811102004377,-0.02950333296414165,-0.012234778055902118
2022-10-11,3.2300000190734863,16832.359375,-0.036396175145759324,-0.02232144781637513,-0.014074727329384196
2022-10-12,3.2300000190734863,16701.029296875,0.0,-0.007802238248314497,0.007802238248314497
2022-10-13,3.115999937057495,16389.109375,-0.03529414283059096,-0.01867668850406512,-0.016617454326525838
2022-10-14,3.1600000858306885,16587.689453125,0.014120715552627283,0.012116587520485611,0.002004128032141672
2022-10-17,3.1700000762939453,16612.900390625,0.003164553858114205,0.0015198583004127908,0.0016446955577014144
2022-10-18,3.2980000972747803,16914.580078125,0.04037855454264849,0.01815936292919962,0.022219191613448874
2022-10-19,3.1519999504089355,16511.279296875,-0.044269297319453726,-0.023843381236024586,-0.02042591608342914
2022-10-20,3.072000026702881,16280.2197265625,-0.025380686854286183,-0.013994044080898771,-0.011386642773387412
2022-10-21,3.059999942779541,16211.1201171875,-0.003906277284840831,-0.004244390464967607,0.0003381131801267756
2022-10-24,2.759999990463257,15180.6904296875,-0.0980392019366445,-0.06356313937909253,-0.03447606255755198
2022-10-25,2.8420000076293945,15165.58984375,0.029710151249810135,-0.0009947232642311121,0.030704874514041247
2022-10-26,2.9019999504089355,15317.669921875,0.02111187284252991,0.010027969877325571,0.01108390296520434
2022-10-27,2.940000057220459,15427.9404296875,0.013094454672946787,0.007198908735787768,0.005895545937159019
2022-10-28,2.7739999294281006,14863.0595703125,-0.05646262740188468,-0.03661414574093236,-0.019848481660952322
2022-10-31,2.809999942779541,14687.01953125,0.012977654746682887,-0.011844131972270522,0.02482178671895341
2022-11-01,3.0480000972747803,15455.26953125,0.0846975656020188,0.052308094121163995,0.0323894714808548
2022-11-02,3.111999988555908,15827.169921875,0.02099733898904743,0.024063015521860187,-0.0030656765328127555
2022-11-03,2.9860000610351562,15339.490234375,-0.04048840873525228,-0.030812816814834942,-0.009675591920417337
2022-11-04,3.200000047683716,16161.1396484375,0.07166777705100658,0.053564323292910165,0.01810345375809641
2022-11-07,3.3480000495910645,16595.91015625,0.046249999906867734,0.026902218362709007,0.019347781544158726
2022-11-08,3.302000045776367,16557.310546875,-0.013739546933494218,-0.0023258507072878576,-0.01141369622620636
2022-11-09,3.2260000705718994,16358.51953125,-0.023016345896687773,-0.012006238275365289,-0.011010107621322485
2022-11-10,3.124000072479248,16081.0400390625,-0.031618101630905726,-0.016962384136133157,-0.014655717494772569
2022-11-11,3.444000005722046,17325.66015625,0.10243275474345359,0.07739674263382157,0.025036012109632022
2022-11-14,3.507999897003174,17619.7109375,0.018583011374795344,0.01697198136164091,0.0016110300131544353
2022-11-15,3.757999897003174,18343.119140625,0.07126568054165872,0.04105675772383832,0.030208922817820394
2022-11-16,3.759999990463257,18256.48046875,0.000532222861868048,-0.004723224616860255,0.005255447478728303
2022-11-17,3.6740000247955322,18045.66015625,-0.022872331352620234,-0.01154769742507955,-0.011324633927540684
2022-11-18,3.680000066757202,17992.5390625,0.0016331088517083092,-0.002943704651979795,0.004576813503688104
2022-11-21,3.5759999752044678,17655.91015625,-0.028260893931009834,-0.01870936086789443,-0.009551533063115403
2022-11-22,3.4719998836517334,17424.41015625,-0.029082799852868546,-0.013111756797088758,-0.015971043055779788
2022-11-23,3.507999897003174,17523.810546875,0.010368667787389763,0.00570466315551843,0.004664004631871332
2022-11-24,3.5360000133514404,17660.900390625,0.007981789387219385,0.007823061279012,0.00015872810820738437
2022-11-25,3.4619998931884766,17573.580078125,-0.02092763571367362,-0.004944272974120367,-0.015983362739553253
2022-11-28,3.388000011444092,17297.939453125,-0.02137489428869721,-0.015684944318380967,-0.005689949970316244
2022-11-29,3.6619999408721924,18204.6796875,0.0808736506796266,0.05241897376460014,0.028454676915026456
2022-11-30,3.746000051498413,18597.23046875,0.0229383156697196,0.021563179797090326,0.001375135872629274
2022-12-01,3.7820000648498535,18736.439453125,0.009610254366398285,0.007485468581406307,0.0021247857849919782
2022-12-02,3.8239998817443848,18675.349609375,0.011105186719820637,-0.0032604830764583204,0.014365669796278957
2022-12-05,4.184000015258789,19518.2890625,0.09414229724039225,0.045136475126647424,0.049005822113744824
2022-12-06,4.0960001945495605,19441.1796875,-0.021032461851887785,-0.003950621632515361,-0.017081840219372424
2022-12-07,3.9600000381469727,18814.8203125,-0.03320316160715997,-0.03221817734665178,-0.0009849842605081927
2022-12-08,4.210000038146973,19450.23046875,0.0631313125231645,0.033771789775098426,0.02935952274806608
2022-12-09,4.309999942779541,19900.869140625,0.023752946253317253,0.023168808852883638,0.0005841374004336153
2022-12-12,4.118000030517578,19463.630859375,-0.04454754403967376,-0.021970813342892415,-0.022576730696781344
2022-12-13,4.1620001792907715,19596.19921875,0.010684834494200546,0.006811080642291634,0.003873753851908912
2022-12-14,4.184000015258789,19673.44921875,0.005285880591135994,0.003942090970685985,0.0013437896204500088
2022-12-15,4.070000171661377,19368.58984375,-0.02724661643921167,-0.015495979968243256,-0.011750636470968412
2022-12-16,4.093999862670898,19450.669921875,0.005896729729061523,0.004237793189238559,0.0016589365398229639
2022-12-19,4.056000232696533,19352.810546875,-0.009281785844900914,-0.0050311570446189835,-0.00425062880028193
2022-12-20,3.930000066757202,19094.80078125,-0.03106512788722471,-0.013331901586080552,-0.017733226301144156
2022-12-21,3.9619998931884766,19160.490234375,0.0081424493352944,0.0034401748348955596,0.00470227450039884
2022-12-22,4.1479997634887695,19679.220703125,0.04694595540501312,0.02707292258208338,0.019873032822929737
2022-12-23,4.072000026702881,19593.060546875,-0.01832202052055265,-0.004378230091007573,-0.013943790429545078
2022-12-28,4.139999866485596,19898.91015625,0.01669937115343645,0.015610098720578947,0.001089272432857502
2022-12-29,4.035999774932861,19741.140625,-0.025120795871188983,-0.00792855136342463,-0.017192244507764354
2022-12-30,4.073999881744385,19781.41015625,0.0094152896260149,0.002039878648096183,0.007375410977918717
2023-01-03,4.171999931335449,20145.2890625,0.024054995688685077,0.018394993247487612,0.005660002441197465
2023-01-04,4.361999988555908,20793.109375,0.04554172108043164,0.03215740963012048,0.01338431145031116
2023-01-05,4.440000057220459,21052.169921875,0.01788172142805844,0.01245896138970326,0.005422760038355179
2023-01-06,4.374000072479248,20991.640625,-0.01486486123662989,-0.002875204651094143,-0.011989656585535746
2023-01-09,4.495999813079834,21388.33984375,0.02789202985345063,0.018897961614184222,0.008994068239266406
2023-01-10,4.50600004196167,21331.4609375,0.0022242502886105076,-0.002659341803315396,0.0048835920919259035
2023-01-11,4.47599983215332,21436.05078125,-0.006657836113842852,0.00490307926196154,-0.011560915375804393
2023-01-12,4.418000221252441,21514.099609375,-0.012957911768503472,0.003641007801365559,-0.01659891956986903
2023-01-13,4.489999771118164,21738.66015625,0.016296864250792575,0.010437831512927653,0.005859032737864922
2023-01-16,4.432000160217285,21746.720703125,-0.012917508654223142,0.00037079317754917795,-0.01328830183177232
2023-01-17,4.420000076293945,21577.640625,-0.0027076000653284416,-0.0077749689451201975,0.005067368879791756
2023-01-18,4.464000225067139,21678.0,0.009954784618484869,0.0046510819576688345,0.005303702660816034
2023-01-19,4.375999927520752,21650.98046875,-0.01971332730949027,-0.001246403323646117,-0.018466923985844153
2023-01-20,4.501999855041504,22044.650390625,0.028793402561169135,0.018182544778662768,0.010610857782506367
2023-01-26,4.677999973297119,22566.779296875,0.03909376364340034,0.0236850617722677,0.015408701871132635
2023-01-27,4.734000205993652,22688.900390625,0.01197097755797194,0.005411542876519793,0.006559434681452148
2023-01-30,4.50600004196167,22069.73046875,-0.0481622632257841,-0.02728955177267378,-0.020872711453110315
2023-01-31,4.47599983215332,21842.330078125,-0.006657836113842852,-0.010303723053935454,0.003645886940092602
2023-02-01,4.616000175476074,22072.1796875,0.03127800459621599,0.010523126816272876,0.020754877779943115
2023-02-02,4.613999843597412,21958.359375,-0.00043334744424172733,-0.005156731872949516,0.004723384428707789
2023-02-03,4.565999984741211,21660.470703125,-0.010403090698585027,-0.01356607143492472,0.0031629807363396933
2023-02-06,4.394000053405762,21222.16015625,-0.03766971789536655,-0.02023550424561016,-0.01743421364975639
2023-02-07,4.452000141143799,21298.69921875,0.013199837740803355,0.0036065632309092432,0.009593274509894112
2023-02-08,4.368000030517578,21283.51953125,-0.01886794877877962,-0.0007127049095391191,-0.0181552438692405
2023-02-09,4.48199987411499,21624.359375,0.02609886511010484,0.01601426132785755,0.010084603782247292
2023-02-10,4.291999816894531,21190.419921875,-0.04239180333711545,-0.020067158781437944,-0.02232464455567751
