date,year,tnx_yield,qqq_price,tnx_change_bp,tnx_change_pct,qqq_return
2020-10-27,2020,0.777999997138977,273.4601745605469,-2.3000001907348633,-0.023000001907348633,0.007808405414901465
2020-10-28,2020,0.781000018119812,262.798828125,0.3000020980834961,0.003000020980834961,-0.03898683401588465
2020-10-29,2020,0.8349999785423279,267.3941345214844,5.399996042251587,0.05399996042251587,0.017486023165592668
2020-10-30,2020,0.8600000143051147,260.6123352050781,2.5000035762786865,0.025000035762786865,-0.02536255826457312
2020-11-02,2020,0.8489999771118164,261.19287109375,-1.100003719329834,-0.01100003719329834,0.0022275840789156565
2020-11-03,2020,0.8820000290870667,265.7108459472656,3.3000051975250244,0.033000051975250244,0.017297466177375043
2020-11-04,2020,0.7680000066757202,277.5717468261719,-11.400002241134644,-0.11400002241134644,0.04463837686648375
2020-11-05,2020,0.7760000228881836,284.8084411621094,0.8000016212463379,0.008000016212463379,0.02607143709215287
2020-11-06,2020,0.8199999928474426,285.0211486816406,4.399996995925903,0.04399996995925903,0.0007468441548408311
2020-11-09,2020,0.9580000042915344,279.1971130371094,13.80000114440918,0.1380000114440918,-0.02043369648698068
2020-11-10,2020,0.972000002861023,274.1954040527344,1.3999998569488525,0.013999998569488525,-0.017914615699160863
2020-11-11,2020,0.9580000042915344,280.32904052734375,-1.3999998569488525,-0.013999998569488525,0.022369581633941982
2020-11-12,2020,0.8849999904632568,279.01324462890625,-7.300001382827759,-0.07300001382827759,-0.004693755224083329
2020-11-13,2020,0.8930000066757202,281.4609680175781,0.8000016212463379,0.008000016212463379,0.008772785650112747
2020-11-16,2020,0.906000018119812,283.65704345703125,1.3000011444091797,0.013000011444091797,0.007802415570872245
2020-11-17,2020,0.871999979019165,282.7572326660156,-3.4000039100646973,-0.03400003910064697,-0.0031721785577728534
2020-11-18,2020,0.8820000290870667,280.6676330566406,1.0000050067901611,0.010000050067901611,-0.0073900836759255295
2020-11-19,2020,0.8539999723434448,282.86370849609375,-2.8000056743621826,-0.028000056743621826,0.007824469873980666
2020-11-20,2020,0.8289999961853027,280.9288635253906,-2.499997615814209,-0.02499997615814209,-0.0068402022337547
2020-11-23,2020,0.8569999933242798,280.93853759765625,2.799999713897705,0.02799999713897705,3.443602107755517e-05
2020-11-24,2020,0.8820000290870667,284.88580322265625,2.5000035762786865,0.025000035762786865,0.014050281811650356
2020-11-25,2020,0.878000020980835,286.63677978515625,-0.40000081062316895,-0.0040000081062316895,0.006146240151993387
2020-11-27,2020,0.8420000076293945,289.2780456542969,-3.600001335144043,-0.03600001335144043,0.009214678838913581
2020-11-30,2020,0.843999981880188,289.86810302734375,0.1999974250793457,0.001999974250793457,0.0020397585710738575
2020-12-01,2020,0.9340000152587891,293.5830993652344,9.000003337860107,0.09000003337860107,0.012816161209500798
2020-12-02,2020,0.9480000138282776,293.9603271484375,1.3999998569488525,0.013999998569488525,0.001284909737715667
